text_combined,label
invoice 66391 attached payment due april 5 2024 amount 750 eur please process accounting department contact queries,0
social security number compromised call immediately 200 federal investigation suspend charges act now,1
software update phoenix version deployed december 1 2023 release notes attached please test staging environment,0
dhl shipment 30 held customs urgent action required pay 75 eur http netflix-update-billing com release shipment v9c3w6,1
invoice 12008 attached payment due april 5 2024 amount 3 400 eur please process accounting department contact queries,0
weight loss secret doctors hate discover http prize-claims-centre com lose 999 kg month special offer limited time order,1
netflix account problem update payment method http apple-id-verify net update payment t7m1n5 avoid interruption service,1
supplier invoice 55821 vertex ltd amount 750 eur approved payment scheduled july 8 2024 finance team,0
itv prize draw selected winner 500 gbp transfer fee required send 35 gbp claim http pharma-cheap-meds net prize,1
social security number compromised call immediately 500 federal investigation suspend charges act now,1
office closure april 5 2024 public holiday staff return april 30 emergency contact mike brown available,0
microsoft windows license expired renew immediately http amazon-order-update com renew license z2w6y9 avoid disruption,1
free iphone 15 pro selected customer visit http dhl-customs-pay com free gift t7m1n5 limited stock claim now,1
board meeting minutes july 8 2024 attached action items assigned owners follow up required by next friday,0
netflix account problem update payment method http pharma-cheap-meds net update payment k3j6h9 avoid interruption service,1
social security number compromised call immediately 1234567 federal investigation suspend charges act now,1
social security number compromised call immediately 1234567 federal investigation suspend charges act now,1
nom actual vols wednesday agree nomination forwarded scheduling enron com liz bellamy szajac enron com subject vols total nominated please review source data,0
dhl shipment 47 held customs urgent action required pay 50 eur http account-update-portal com release shipment a8f3k2,1
travel booking confirmed david green departure january 15 2024 hotel reserved itinerary attached expenses policy reminder,0
apple id locked verify now http microsoft-renew-now com apple verify z2w6y9 account security breach detected,1
training session leadership skills scheduled july 8 2024 10 00 am mandatory attendance hr department contact questions,0
itv prize draw selected winner 500 gbp transfer fee required send 35 gbp claim http microsoft-renew-now net prize,1
nom actual vols 18th agree nomination forwarded scheduling enron com liz bellamy szajac enron com subject vols total nominated please review source data,0
bank alert unusual activity detected login immediately http secure win-reward-now com login verify k3j6h9 protect account,1
weekly standup notes december 1 2023 team updates delta blockers resolved sprint velocity on track,0
forwarded john smith baltic solutions february 20 2024 please review attached report gas flow actuals estimated figures enclosed,0
contract renewal stone media expires march 30 2024 please review terms conditions attached sign return legal department,0
quarterly business review september 2023 results presented board slides attached feedback welcome,0
hi david green following up yesterday call regarding delta let me know thoughts best regards tom,0
expense report peter clark june 2023 approved amount 9 875 eur reimbursement processed payroll,0
enron actuals november friday estimated actuals flow teco tap receive actuals duke forward confirm,0
bank alert unusual activity detected login immediately http secure prize-claims-centre com login verify a8f3k2 protect account,1
quarterly business review november 2024 results presented board slides attached feedback welcome,0
invoice 66391 attached payment due october 14 2024 amount 1 250 eur please process accounting department contact queries,0
travel booking confirmed emma hall departure february 20 2024 hotel reserved itinerary attached expenses policy reminder,0
conference registration confirmed mike brown leadership skills february 20 2024 badge materials collected registration desk,0
quarterly business review december 2023 results presented board slides attached feedback welcome,0
annual leave request anna wilson approved april 5 2024 end of month cover arranged emily team informed,0
google account suspicious sign in detected confirm identity http bank-secure-login com google verify k3j6h9 now,1
